county,agency,year,months_reported,total_index_crimes,violent,murder,forcible_rape,robbery,aggravated_assault,property,burglary,larceny,motor_vehicle_theft,region
Suffolk,Sag Harbor Vg PD,2011,12,60,2,0,1,0,1,58,0,58,0,Non-New York City
Suffolk,Shelter Island Town PD,2011,12,85,1,0,0,0,1,84,13,70,1,Non-New York City
Suffolk,Southampton Town PD,2011,12,1056,88,0,8,22,58,968,231,710,27,Non-New York City
Suffolk,Southampton Vg PD,2011,12,149,3,0,1,1,1,146,19,123,4,Non-New York City
Suffolk,Southold Town PD,2011,12,467,20,0,2,2,16,447,108,333,6,Non-New York City
Suffolk,Suffolk County MTA,2011,12,98,13,0,0,10,3,85,0,84,1,Non-New York City
Suffolk,Suffolk County Park PD,2011,12,57,1,0,0,0,1,56,2,52,2,Non-New York City
Suffolk,Suffolk County Park Rangers,2011,12,42,2,0,0,0,2,40,1,39,0,Non-New York City
Suffolk,Suffolk County PD,2011,12,26797,1862,32,42,748,1040,24935,4342,19424,1169,Non-New York City
Suffolk,Suffolk County Sheriff,2011,12,98,85,0,0,0,85,13,1,5,7,Non-New York City
Suffolk,Suffolk County State Police,2011,12,75,12,0,2,2,8,63,9,48,6,Non-New York City
Suffolk,SUNY Police - Farmingdale,2011,12,41,0,0,0,0,0,41,0,40,1,Non-New York City
Suffolk,SUNY Police - Stony Brook,2011,12,495,15,0,2,4,9,480,100,371,9,Non-New York City
Suffolk,Westhampton Beach Vg PD,2011,12,42,2,0,0,0,2,40,3,37,0,Non-New York City
Suffolk,Amityville Vg PD,2010,12,163,10,0,0,4,6,153,16,130,7,Non-New York City
Suffolk,Asharoken Vg PD,2010,12,1,0,0,0,0,0,1,1,0,0,Non-New York City
Suffolk,County Total,2010,,32638,2377,52,68,877,1380,30261,4822,23841,1598,Non-New York City
Suffolk,East Hampton Town PD,2010,12,503,9,0,0,2,7,494,97,385,12,Non-New York City
Suffolk,East Hampton Vg PD,2010,12,140,3,0,1,0,2,137,10,123,4,Non-New York City
Suffolk,Huntington Bay Vg PD,2010,12,14,0,0,0,0,0,14,2,12,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2010,12,17,1,0,0,0,1,16,1,14,1,Non-New York City
Suffolk,Nissequogue Vg PD,2010,12,9,0,0,0,0,0,9,1,8,0,Non-New York City
Suffolk,Northport Vg PD,2010,12,76,1,0,0,0,1,75,18,57,0,Non-New York City
Suffolk,Ocean Beach Vg PD,2010,12,56,0,0,0,0,0,56,1,55,0,Non-New York City
Suffolk,Quogue Vg PD,2010,12,40,0,0,0,0,0,40,5,32,3,Non-New York City
Suffolk,Riverhead Town PD,2010,12,1144,82,0,2,28,52,1062,155,879,28,Non-New York City
Suffolk,Sag Harbor Vg PD,2010,12,33,1,0,0,0,1,32,5,27,0,Non-New York City
Suffolk,Shelter Island Town PD,2010,12,51,0,0,0,0,0,51,10,38,3,Non-New York City
Suffolk,Southampton Town PD,2010,12,1195,55,0,4,10,41,1140,248,837,55,Non-New York City
Suffolk,Southampton Vg PD,2010,12,156,2,0,0,0,2,154,19,131,4,Non-New York City
Suffolk,Southold Town PD,2010,12,403,17,0,0,3,14,386,68,311,7,Non-New York City
Suffolk,Suffolk County MTA,2010,12,91,14,0,0,8,6,77,1,73,3,Non-New York City
Suffolk,Suffolk County Park PD,2010,12,78,1,0,0,0,1,77,7,69,1,Non-New York City
Suffolk,Suffolk County Park Rangers,2010,12,47,1,0,0,1,0,46,5,38,3,Non-New York City
Suffolk,Suffolk County PD,2010,12,27546,2031,50,55,814,1112,25515,4031,20038,1446,Non-New York City
Suffolk,Suffolk County Sheriff,2010,12,132,119,0,0,2,117,13,1,3,9,Non-New York City
Suffolk,Suffolk County State Police,2010,12,90,11,2,4,0,5,79,6,69,4,Non-New York City
Suffolk,SUNY Police - Stony Brook,2010,12,593,12,0,1,3,8,581,105,469,7,Non-New York City
Suffolk,Westhampton Beach Vg PD,2010,12,60,7,0,1,2,4,53,9,43,1,Non-New York City
Suffolk,Amityville Vg PD,2009,12,208,19,0,0,7,12,189,24,154,11,Non-New York City
Suffolk,Asharoken Vg PD,2009,12,1,0,0,0,0,0,1,1,0,0,Non-New York City
Suffolk,County Total,2009,,32603,2740,33,85,1059,1563,29863,4555,23647,1661,Non-New York City
Suffolk,East Hampton Town PD,2009,12,440,28,0,1,2,25,412,75,327,10,Non-New York City
Suffolk,East Hampton Vg PD,2009,12,116,9,0,0,1,8,107,11,94,2,Non-New York City
Suffolk,Huntington Bay Vg PD,2009,12,5,0,0,0,0,0,5,2,2,1,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2009,12,19,0,0,0,0,0,19,0,18,1,Non-New York City
Suffolk,Nissequogue Vg PD,2009,12,7,0,0,0,0,0,7,0,7,0,Non-New York City
Suffolk,Northport Vg PD,2009,12,70,4,0,1,3,0,66,7,57,2,Non-New York City
Suffolk,Ocean Beach Vg PD,2009,12,67,1,0,0,0,1,66,4,62,0,Non-New York City
Suffolk,Quogue Vg PD,2009,12,32,0,0,0,0,0,32,6,23,3,Non-New York City
Suffolk,Riverhead Town PD,2009,12,1112,101,1,7,44,49,1011,157,825,29,Non-New York City
Suffolk,Sag Harbor Vg PD,2009,12,60,7,0,0,0,7,53,7,45,1,Non-New York City
Suffolk,Shelter Island Town PD,2009,12,51,0,0,0,0,0,51,17,34,0,Non-New York City
Suffolk,Southampton Town PD,2009,12,1116,79,0,6,27,46,1037,244,732,61,Non-New York City
Suffolk,Southampton Vg PD,2009,12,181,2,0,0,0,2,179,26,151,2,Non-New York City
Suffolk,Southold Town PD,2009,12,422,20,0,0,3,17,402,75,318,9,Non-New York City
Suffolk,Suffolk County MTA,2009,12,101,7,0,0,6,1,94,1,89,4,Non-New York City
Suffolk,Suffolk County Park PD,2009,12,88,1,0,0,0,1,87,7,79,1,Non-New York City
Suffolk,Suffolk County Park Police,2009,12,55,1,0,0,0,1,54,1,53,0,Non-New York City
Suffolk,Suffolk County PD,2009,12,27466,2267,32,62,960,1213,25199,3740,19952,1507,Non-New York City
Suffolk,Suffolk County Sheriff,2009,12,164,151,0,0,0,151,13,0,6,7,Non-New York City
Suffolk,Suffolk County State Police,2009,12,104,25,0,5,4,16,79,7,72,0,Non-New York City
Suffolk,SUNY Police - Farmingdale,2009,12,17,0,0,0,0,0,17,2,15,0,Non-New York City
Suffolk,SUNY Police - Stony Brook,2009,12,653,15,0,3,2,10,638,138,493,7,Non-New York City
Suffolk,Westhampton Beach Vg PD,2009,12,48,3,0,0,0,3,45,3,39,3,Non-New York City
Suffolk,Amityville Vg PD,2008,12,199,6,0,0,4,2,193,21,163,9,Non-New York City
Suffolk,Asharoken Vg PD,2008,12,1,0,0,0,0,0,1,0,1,0,Non-New York City
Suffolk,County Total,2008,,34015,2613,39,112,985,1477,31402,4777,24523,2102,Non-New York City
Suffolk,East Hampton Town PD,2008,12,499,20,0,2,4,14,479,93,367,19,Non-New York City
Suffolk,East Hampton Vg PD,2008,12,120,0,0,0,0,0,120,13,107,0,Non-New York City
Suffolk,Huntington Bay Vg PD,2008,12,4,0,0,0,0,0,4,0,4,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2008,12,10,0,0,0,0,0,10,2,8,0,Non-New York City
Suffolk,Nissequogue Vg PD,2008,12,8,0,0,0,0,0,8,0,8,0,Non-New York City
Suffolk,Northport Vg PD,2008,12,72,1,0,0,1,0,71,11,58,2,Non-New York City
Suffolk,Ocean Beach Vg PD,2008,12,97,1,0,0,0,1,96,7,89,0,Non-New York City
Suffolk,Quogue Vg PD,2008,12,42,2,0,0,0,2,40,8,30,2,Non-New York City
Suffolk,Riverhead Town PD,2008,12,1196,111,0,4,36,71,1085,192,864,29,Non-New York City
Suffolk,Sag Harbor Vg PD,2008,12,65,6,0,0,0,6,59,8,48,3,Non-New York City
Suffolk,Shelter Island Town PD,2008,12,63,0,0,0,0,0,63,14,48,1,Non-New York City
Suffolk,Southampton Town PD,2008,12,1287,87,0,10,25,52,1200,273,852,75,Non-New York City
Suffolk,Southampton Vg PD,2008,12,189,3,1,0,1,1,186,22,164,0,Non-New York City
Suffolk,Southold Town PD,2008,12,489,26,0,0,4,22,463,105,350,8,Non-New York City
Suffolk,Suffolk County MTA,2008,12,113,16,0,0,9,7,97,1,96,0,Non-New York City
Suffolk,Suffolk County Park PD,2008,12,80,6,0,0,1,5,74,6,67,1,Non-New York City
Suffolk,Suffolk County Park Police,2008,12,51,1,0,0,1,0,50,3,47,0,Non-New York City
Suffolk,Suffolk County PD,2008,12,28400,2165,38,91,890,1146,26235,3805,20490,1940,Non-New York City
Suffolk,Suffolk County Sheriff,2008,12,126,122,0,0,2,120,4,0,4,0,Non-New York City
Suffolk,Suffolk County State Police,2008,12,55,17,0,2,1,14,38,6,28,4,Non-New York City
Suffolk,SUNY Police - Farmingdale,2008,11,41,0,0,0,0,0,41,2,39,0,Non-New York City
Suffolk,SUNY Police - Stony Brook,2008,12,765,16,0,1,5,10,749,176,564,9,Non-New York City
Suffolk,Westhampton Beach Vg PD,2008,12,43,7,0,2,1,4,36,9,27,0,Non-New York City
Suffolk,Amityville Vg PD,2007,12,180,14,0,1,8,5,166,17,141,8,Non-New York City
Suffolk,Asharoken Vg PD,2007,12,5,0,0,0,0,0,5,0,5,0,Non-New York City
Suffolk,County Total,2007,,31374,2657,30,109,957,1561,28717,4066,22390,2261,Non-New York City
Suffolk,East Hampton Town PD,2007,12,497,26,0,5,2,19,471,98,347,26,Non-New York City
Suffolk,East Hampton Vg PD,2007,12,143,1,0,0,0,1,142,6,134,2,Non-New York City
Suffolk,Huntington Bay Vg PD,2007,12,2,0,0,0,0,0,2,0,2,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2007,12,23,1,0,0,0,1,22,2,20,0,Non-New York City
Suffolk,Nissequogue Vg PD,2007,12,4,0,0,0,0,0,4,0,4,0,Non-New York City
Suffolk,Northport Vg PD,2007,12,73,4,0,0,4,0,69,6,61,2,Non-New York City
Suffolk,Ocean Beach Vg PD,2007,12,67,1,0,0,1,0,66,2,62,2,Non-New York City
Suffolk,Quogue Vg PD,2007,12,33,2,0,0,0,2,31,12,18,1,Non-New York City
Suffolk,Riverhead Town PD,2007,12,954,90,1,3,31,55,864,173,658,33,Non-New York City
Suffolk,Sag Harbor Vg PD,2007,12,57,2,0,0,0,2,55,7,45,3,Non-New York City
Suffolk,Shelter Island Town PD,2007,12,44,0,0,0,0,0,44,14,30,0,Non-New York City
Suffolk,Southampton Town PD,2007,12,1055,86,1,12,24,49,969,210,700,59,Non-New York City
Suffolk,Southampton Vg PD,2007,12,170,9,0,1,0,8,161,24,131,6,Non-New York City
Suffolk,Southold Town PD,2007,12,399,16,0,0,1,15,383,76,302,5,Non-New York City
Suffolk,Suffolk County MTA,2007,12,76,15,0,0,9,6,61,4,56,1,Non-New York City
Suffolk,Suffolk County Park PD,2007,12,62,7,0,0,1,6,55,6,47,2,Non-New York City
Suffolk,Suffolk County Park Police,2007,12,49,2,0,0,0,2,47,2,44,1,Non-New York City
Suffolk,Suffolk County PD,2007,12,26541,2204,28,87,871,1218,24337,3365,18880,2092,Non-New York City
Suffolk,Suffolk County Sheriff,2007,12,164,155,0,0,1,154,9,1,2,6,Non-New York City
Suffolk,Suffolk County State Police,2007,12,44,11,0,0,3,8,33,8,20,5,Non-New York City
Suffolk,SUNY College at Farmingdale,2007,12,38,0,0,0,0,0,38,0,37,1,Non-New York City
Suffolk,SUNY - Stony Brook,2007,12,629,8,0,0,1,7,621,23,593,5,Non-New York City
Suffolk,Westhampton Beach Vg PD,2007,12,65,3,0,0,0,3,62,10,51,1,Non-New York City
Suffolk,Amityville Vg PD,2006,12,241,10,0,0,5,5,231,60,159,12,Non-New York City
Suffolk,Asharoken Vg PD,2006,12,2,0,0,0,0,0,2,1,1,0,Non-New York City
Suffolk,County Total,2006,,32596,3100,38,110,1142,1810,29496,4181,22831,2484,Non-New York City
Suffolk,East Hampton Town PD,2006,12,420,30,0,4,3,23,390,99,275,16,Non-New York City
Suffolk,East Hampton Vg PD,2006,12,149,1,0,0,0,1,148,16,131,1,Non-New York City
Suffolk,Huntington Bay Vg PD,2006,12,4,0,0,0,0,0,4,0,4,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2006,12,28,1,0,0,0,1,27,4,22,1,Non-New York City
Suffolk,Nissequogue Vg PD,2006,12,16,0,0,0,0,0,16,0,16,0,Non-New York City
Suffolk,Northport Vg PD,2006,12,72,2,0,0,1,1,70,8,60,2,Non-New York City
Suffolk,Ocean Beach Vg PD,2006,12,164,3,0,0,0,3,161,12,149,0,Non-New York City
Suffolk,Quogue Vg PD,2006,12,36,0,0,0,0,0,36,18,17,1,Non-New York City
Suffolk,Riverhead Town PD,2006,12,1149,146,0,8,66,72,1003,166,815,22,Non-New York City
Suffolk,Sag Harbor Vg PD,2006,12,52,8,0,1,1,6,44,13,26,5,Non-New York City
Suffolk,Shelter Island Town PD,2006,12,58,0,0,0,0,0,58,11,47,0,Non-New York City
Suffolk,Southampton Town PD,2006,12,1069,79,0,7,21,51,990,241,691,58,Non-New York City
Suffolk,Southampton Vg PD,2006,12,148,6,0,0,1,5,142,11,127,4,Non-New York City
Suffolk,Southold Town PD,2006,12,442,17,0,1,1,15,425,83,329,13,Non-New York City
Suffolk,Suffolk County MTA,2006,12,60,8,1,0,7,0,52,1,49,2,Non-New York City
Suffolk,Suffolk County Park PD,2006,12,48,5,0,0,1,4,43,5,36,2,Non-New York City
Suffolk,Suffolk County Park Police,2006,12,71,4,0,0,1,3,67,10,57,0,Non-New York City
Suffolk,Suffolk County PD,2006,12,27292,2481,37,86,1027,1331,24811,3373,19110,2328,Non-New York City
Suffolk,Suffolk County Sheriff,2006,12,277,264,0,0,1,263,13,0,13,0,Non-New York City
Suffolk,Suffolk County State Police,2006,12,60,26,0,0,6,20,34,9,23,2,Non-New York City
Suffolk,SUNY College at Farmingdale,2006,12,43,0,0,0,0,0,43,2,38,3,Non-New York City
Suffolk,SUNY - Stony Brook,2006,12,599,8,0,2,0,6,591,28,551,12,Non-New York City
Suffolk,Westhampton Beach Vg PD,2006,12,96,1,0,1,0,0,95,10,85,0,Non-New York City
Suffolk,Amityville Vg PD,2005,12,190,13,0,1,8,4,177,24,146,7,Non-New York City
Suffolk,Asharoken Vg PD,2005,12,4,1,0,0,0,1,3,1,2,0,Non-New York City
Suffolk,County Total,2005,,32092,3109,32,103,1159,1815,28983,4294,22311,2378,Non-New York City
Suffolk,East Hampton Town PD,2005,12,498,21,0,0,0,21,477,117,341,19,Non-New York City
Suffolk,East Hampton Vg PD,2005,12,145,7,0,0,1,6,138,12,119,7,Non-New York City
Suffolk,Huntington Bay Vg PD,2005,12,6,0,0,0,0,0,6,1,5,0,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2005,12,30,0,0,0,0,0,30,4,26,0,Non-New York City
Suffolk,Nissequogue Vg PD,2005,12,3,0,0,0,0,0,3,1,2,0,Non-New York City
Suffolk,Northport Vg PD,2005,12,56,5,0,0,2,3,51,9,37,5,Non-New York City
Suffolk,Ocean Beach Vg PD,2005,12,83,3,0,0,0,3,80,18,62,0,Non-New York City
Suffolk,Quogue Vg PD,2005,12,20,2,0,0,0,2,18,2,16,0,Non-New York City
Suffolk,Riverhead Town PD,2005,12,1507,153,3,8,62,80,1354,187,1142,25,Non-New York City
Suffolk,Shelter Island Town PD,2005,12,78,1,0,0,0,1,77,19,56,2,Non-New York City
Suffolk,Southampton Town PD,2005,12,1250,90,1,6,24,59,1160,217,895,48,Non-New York City
Suffolk,Southampton Vg PD,2005,3,29,2,0,0,2,0,27,5,22,0,Non-New York City
Suffolk,Southold Town PD,2005,12,465,33,0,4,9,20,432,89,322,21,Non-New York City
Suffolk,Suffolk County MTA,2005,12,62,11,0,0,8,3,51,1,50,0,Non-New York City
Suffolk,Suffolk County Park PD,2005,12,67,5,0,0,0,5,62,4,56,2,Non-New York City
Suffolk,Suffolk County Park Police,2005,12,46,2,0,0,0,2,44,3,40,1,Non-New York City
Suffolk,Suffolk County PD,2005,12,26542,2446,28,82,1037,1299,24096,3509,18372,2215,Non-New York City
Suffolk,Suffolk County Sheriff,2005,12,308,291,0,0,1,290,17,4,7,6,Non-New York City
Suffolk,Suffolk County State Police,2005,12,35,10,0,2,2,6,25,9,12,4,Non-New York City
Suffolk,SUNY College at Farmingdale,2005,12,65,0,0,0,0,0,65,0,59,6,Non-New York City
Suffolk,SUNY - Stony Brook,2005,12,559,11,0,0,2,9,548,54,487,7,Non-New York City
Suffolk,Westhampton Beach Vg PD,2005,12,44,2,0,0,1,1,42,4,35,3,Non-New York City
Suffolk,Amityville Vg PD,2004,12,154,7,0,0,6,1,147,19,124,4,Non-New York City
Suffolk,Asharoken Vg PD,2004,12,3,0,0,0,0,0,3,0,3,0,Non-New York City
Suffolk,County Total,2004,,32016,2844,28,130,958,1728,29172,4316,22091,2765,Non-New York City
Suffolk,East Hampton Town PD,2004,12,463,22,0,1,1,20,441,130,299,12,Non-New York City
Suffolk,East Hampton Vg PD,2004,12,165,2,0,0,2,0,163,15,146,2,Non-New York City
Suffolk,Head-of-the-Harbor Vg PD,2004,11,7,0,0,0,0,0,7,2,4,1,Non-New York City
Suffolk,Huntington Bay Vg PD,2004,12,7,0,0,0,0,0,7,1,5,1,Non-New York City
Suffolk,Lloyd Harbor Vg PD,2004,11,12,0,0,0,0,0,12,3,9,0,Non-New York City
Suffolk,Nissequogue Vg PD,2004,12,12,0,0,0,0,0,12,1,11,0,Non-New York City
Suffolk,Northport Vg PD,2004,10,48,0,0,0,0,0,48,11,35,2,Non-New York City
Suffolk,Ocean Beach Vg PD,2004,2,6,0,0,0,0,0,6,3,3,0,Non-New York City
Suffolk,Quogue Vg PD,2004,12,18,2,0,0,0,2,16,1,13,2,Non-New York City
Suffolk,Riverhead Town PD,2004,12,1276,113,0,9,57,47,1163,225,906,32,Non-New York City
Suffolk,Sag Harbor Vg PD,2004,6,12,3,0,0,0,3,9,6,2,1,Non-New York City
Suffolk,Shelter Island Town PD,2004,12,75,0,0,0,0,0,75,20,53,2,Non-New York City
Suffolk,Southampton Town PD,2004,12,1242,80,0,5,23,52,1162,200,878,84,Non-New York City
Suffolk,Southampton Vg PD,2004,12,122,9,0,1,3,5,113,10,93,10,Non-New York City
Suffolk,Southold Town PD,2004,12,424,34,0,2,10,22,390,67,305,18,Non-New York City
Suffolk,Suffolk County MTA,2004,12,57,13,0,0,9,4,44,0,43,1,Non-New York City
Suffolk,Suffolk County Park PD,2004,12,99,7,0,0,0,7,92,6,81,5,Non-New York City
Suffolk,Suffolk County Park Police,2004,12,68,1,0,0,0,1,67,6,61,0,Non-New York City
Suffolk,Suffolk County PD,2004,12,26687,2268,28,109,845,1286,24419,3537,18323,2559,Non-New York City
Suffolk,Suffolk County Sheriff,2004,12,279,258,0,0,0,258,21,9,9,3,Non-New York City
Suffolk,Suffolk County State Police,2004,12,44,15,0,2,1,12,29,6,20,3,Non-New York City
Suffolk,SUNY College at Farmingdale,2004,12,70,0,0,0,0,0,70,4,64,2,Non-New York City
Suffolk,SUNY - Stony Brook,2004,12,625,5,0,0,0,5,620,29,575,16,Non-New York City
